duree,montant,age,taux_endettement_num,revenus_estimes,debt_to_income_ratio,credit_utilization_ratio,savings_rate,expense_to_income_ratio,repayment_capacity,payment_history_score,credit_mix_diversity,recent_inquiries_count,account_age_average,bankruptcy_risk_score,late_payment_frequency,credit_limit_usage,employment_stability_score,education_employment_match,regional_risk_factor,age_income_interaction,debt_income_interaction,score_utilization_interaction,amount_duration_interaction,employment_stability_payment,account_age_months,time_since_last_payment,credit_history_length,application_month,seasonal_risk_indicator,holiday_proximity,income_trend,spending_trend,credit_usage_trend,historique_compte critique /autres credits existants (pas dans cette banque),historique_credits deja rembourses jusqu'a maintenant,historique_retard dans le paiement dans le passe,historique_tous les credits de cette banque ont ete rembourses,objet_business,objet_education,objet_mobilier / equipement,objet_radio / television,objet_rare_category,objet_reparations,objet_vacances,objet_voiture (nouveau),objet_voiture (utilise),epargne_comprise entre 500 et 1000,epargne_compte d'epargne inconnu / non,epargne_inferieur a 100,epargne_superieur a 1000,anciennete_emploi_compris entre 4 et 7 ans,anciennete_emploi_inferieur a 1 an,anciennete_emploi_sans emploi,anciennete_emploi_superieur a 7 ans,taux_endettement_compris entre 25% et 35%,taux_endettement_inferieur a 20%,taux_endettement_superieur a 35%,statut_femme:divorcee/separee/mariee,statut_homme: marie/veuf,statut_homme:divorce/separe,autres_debiteurs_co-demandeur,autres_debiteurs_garant,domicile_compris entre 4 et 7 ans,domicile_inferieur a 1 an,domicile_superieur a 7 ans,biens_immobilier,biens_inconnu / pas de propriete,biens_voiture ou autre,credit_exterieur_banque,credit_exterieur_etablissements de credit,logement_logement gratuit,logement_proprietaire,emploi_employe qualifie / fonctionnaire,emploi_non qualifie,emploi_sans emploi,nombre_personnes_2 personne,telephone_sans telephone,compte_inferieur a 0,compte_pas de compte courant,compte_superieur ou egale a 200,nombre_credit_2 credits,nombre_credit_3 credits,nombre_credit_rare_category,travailleur_etranger_oui,age_income_segment_mature,age_income_segment_senior,age_income_segment_young,age_income_segment_young_adult,age_income_combined_encoded,education_employment_encoded,marital_housing_celibataire_logement gratuit,marital_housing_celibataire_proprietaire,marital_housing_femme:divorcee/separee/mariee_locataire,marital_housing_femme:divorcee/separee/mariee_logement gratuit,marital_housing_femme:divorcee/separee/mariee_proprietaire,marital_housing_homme: marie/veuf_locataire,marital_housing_homme: marie/veuf_proprietaire,marital_housing_homme:divorce/separe_proprietaire,marital_housing_rare_category,purpose_amount_encoded,age_category_income_middle_income_low,age_category_income_middle_income_med,age_category_income_rare_category,age_category_income_senior_income_low,age_category_income_senior_income_med,age_category_income_young_income_high,age_category_income_young_income_low,age_category_income_young_income_med,cible
-1.0,-0.13912375096079937,-0.13333333333333333,-0.8571428571428571,0.449123831775701,-0.857142857142857,-0.857142857142857,0.0,-0.8571428571428574,0.6540007856713195,0.0,0.0,0.0,0.0,-0.857142857142857,0.0,-0.857142857142857,0.0,0.0,0.0,0.34999270933793103,0.13404596001877622,-0.857142857142857,-0.3511337069061491,0.0,0.0,0.7410170733503447,-0.1126034699524817,-0.5714285714285714,-1.0000000000000002,0.0,1.3941416445805779,0.055019763050595166,-0.4964212383907268,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03747008820314116,1.393948618376291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39472912509430935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-0.75,0.0334358186010761,-0.13333333333333333,-0.42857142857142855,0.2511799065420561,-0.4285714285714286,-0.42857142857142844,0.0,-0.4285714285714288,0.3443849052897777,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,0.17083377034670308,0.13725841830931987,-0.42857142857142844,-0.2285226555831818,0.0,0.0,-0.24669355939047485,-0.6428969270777943,0.7142857142857143,-0.6666666666666667,0.0,0.8908599444695422,-0.32086811908029156,-0.0635543251684449,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3688012561127631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046804394730846834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
1.75,2.1335511145272865,-0.06666666666666667,-0.42857142857142855,2.293983644859813,-0.42857142857142844,-0.42857142857142844,0.0,-0.4285714285714286,2.4239525405418676,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,2.105678274594472,4.231410964003267,-0.42857142857142844,3.30057149218837,0.0,0.0,1.8118233266072163,-0.2798759669871318,0.5714285714285714,-0.3333333333333335,0.0,-0.3816775131186559,0.09108006876914249,-1.107325177293063,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23287189550428636,0.09109724739826736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4966399486442992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-0.5,0.09953881629515757,1.4666666666666666,0.0,0.07454439252336449,0.0,0.0,0.0,-1.9825411154020654e-16,0.09336291876895131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174456589863166,0.0786214034619905,0.0,-0.11370467955616576,0.0,0.0,1.1583877130833082,-1.363119645971608,-0.5714285714285714,-1.0000000000000002,0.0,-1.3418674450339412,-1.0562341500363486,-0.7041015641883214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9113527840641512,-1.2352395594153753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.046804394730846834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,credit bien rembourse
1.5,0.011145272867025366,0.8666666666666667,0.0,0.010058411214953246,0.0,0.0,0.0,-1.9825411154020654e-16,0.03406928638947203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24090598627309032,0.016669897180795517,0.0,0.5492262589527591,0.0,0.0,-0.11549287262050305,-0.14002163160578282,0.5714285714285714,-0.3333333333333335,0.0,1.0255011264707756,-0.7749776609827668,-0.7668234089705157,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9113527840641512,-0.6710442887691139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23652661380604045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-0.5,-0.42121445042275174,0.8666666666666667,-0.8571428571428571,0.03753504672897196,-0.857142857142857,-0.857142857142857,0.0,-0.8571428571428574,0.19445672055880878,0.0,0.0,0.0,0.0,-0.857142857142857,0.0,-0.857142857142857,0.0,0.0,0.0,0.27780850372591215,-0.12121406194288732,-0.857142857142857,-0.314840241956433,0.0,0.0,0.642202432151859,-0.8228593850886793,-0.7142857142857143,-1.0000000000000002,0.0,-0.10794038439537851,0.8518586211582198,0.1585420792184869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.078453655903562,-0.4585024771865379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7390270730374493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
0.5,-0.308608762490392,0.6666666666666666,0.5714285714285714,-0.32947429906542064,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.31999840410513264,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.2430261619652555,-0.19053568572449464,0.5714285714285716,-0.046313133187367794,0.0,0.0,0.6557665386436069,-0.9110649327883279,0.2857142857142857,0.33333333333333326,1.0,0.9359194975953666,-0.5392543939959084,0.05317007268312251,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870870418539503,-0.926696470378555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39472912509430935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
0.0,-0.32513451191391235,0.4,0.0,-0.2352686915887851,0.0,0.0,0.0,0.0,-0.19150431505419904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17298669006500197,-0.166146319621699,0.0,-0.16840464615727166,0.0,0.0,-0.5279610804335558,0.07338832285025204,-0.7142857142857143,-1.0000000000000002,0.0,-1.2502397041040856,-0.8313746336424044,-0.5512098402993378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335392014118825,-0.4695676439031271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39472912509430935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
0.0,-0.1660261337432744,-0.3333333333333333,0.5714285714285714,-0.25146028037383183,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.25851348531162915,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.31886132649119614,-0.1387598939742495,0.5714285714285716,-0.0762236983708761,0.0,0.0,1.4996825946272598,1.0030955059049955,0.42857142857142855,0.0,0.0,-0.4821761126655035,0.35470538145391745,0.13528124186009333,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15291269046824973,-0.30891841794211383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19377991689707422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
0.5,2.1335511145272865,-0.4,-0.42857142857142855,2.293983644859813,-0.42857142857142844,-0.42857142857142844,0.0,-0.4285714285714286,2.4239525405418676,0.0,0.0,0.0,0.0,-0.4285714285714281,0.0,-0.42857142857142844,0.0,0.0,0.0,1.6761585117840119,4.231410964003267,-0.42857142857142844,1.8402048465506367,0.0,0.0,0.015461112139617025,0.6397706780793347,0.7142857142857143,-0.6666666666666667,0.0,-0.015481577261223203,0.8408411016191059,-0.41746740602354593,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23287189550428636,-0.7481451259993507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.791029440802776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,credit avec impaye
-0.3333333333333333,-0.5830130668716372,-0.4,0.5714285714285714,-0.47961448598130846,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.43832787046244126,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.5103033682858757,-0.25840954340978317,0.5714285714285716,-0.3574918667507824,0.0,0.0,0.9724815352938185,-1.2691936873270888,0.0,0.33333333333333326,1.0,0.01673439562528751,0.49124743779215413,-0.20735063804455034,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03806999359499693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7182189338658019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
0.0,0.2229054573405073,0.6666666666666666,0.5714285714285714,-0.03865654205607482,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285718,-0.09079721086681644,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,0.12208405493833627,0.0598697649587462,0.5714285714285716,0.14910750732920186,0.0,0.0,-0.2750108975642108,-0.8236548039727559,0.14285714285714285,0.6666666666666665,1.0,-0.36692670151778795,0.6987895109923989,1.2786949091490574,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391107833863064,0.2854351449671286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4573829934603903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
0.5,-0.10760953112990007,-0.7333333333333333,-0.8571428571428571,0.49510514018691587,-0.857142857142857,-0.857142857142857,0.0,-0.8571428571428574,0.7053394959427443,0.0,0.0,0.0,0.0,-0.857142857142857,0.0,-0.857142857142857,0.0,0.0,0.0,0.09116755476310477,0.16988026241806253,-0.857142857142857,0.10895461461387172,0.0,0.0,1.436051607932573,0.656993717475481,0.5714285714285714,-0.3333333333333335,0.0,0.4612377881695281,-0.6140795185688402,1.0242925554527815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1810137981424855,0.5187194160500513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3569727496656171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit avec impaye
0.5,-0.04688700999231361,0.6666666666666666,0.5714285714285714,-0.18627336448598136,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.20713794669711144,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.06324303997585126,-0.08683945958071823,0.5714285714285716,0.15586150591902626,0.0,0.0,-0.17703372872832057,-0.8181777348099641,0.14285714285714285,0.6666666666666665,1.0,-0.8436064888913027,-1.1121723136111412,-0.9926775561648935,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391107833863064,0.6131596019891605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3459469904660284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-0.25,-0.4865488086087625,-0.4,0.5714285714285714,-0.42683411214953276,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285718,-0.39673025693907366,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.46869594357794997,-0.23931503308167337,0.5714285714285716,-0.30099825583552897,0.0,0.0,-0.6174313162168585,-0.2368908731243476,0.5714285714285714,-0.3333333333333335,0.0,-0.12942931164898244,1.0772457568848814,0.6341001732518093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.11127650261149517,-0.1596877517536128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3569727496656171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
0.5,0.3520368946963874,-0.4666666666666667,0.0,0.25875,0.0,0.0,0.0,-1.9825411154020654e-16,0.26273646865294203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452768021365477,0.28745257228250737,0.0,0.46402196905035814,0.0,0.0,1.5265962006198908,0.357305650858514,-0.42857142857142855,-0.6666666666666667,0.0,0.07332498121232982,-0.2889297247829277,0.6200917277880746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.715871966187861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22558613885129503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
-0.5,-0.5303612605687933,-0.3333333333333333,0.5714285714285714,-0.4508060747663552,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.41562319694570277,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.4818283445592474,-0.2486279359959243,0.5714285714285716,-0.3569970683192934,0.0,0.0,-0.5399389954107283,-0.8073298646459096,-0.5714285714285714,-1.0000000000000002,0.0,0.37755717218571455,-0.23511687324636388,-0.8770719160111298,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.285460754687701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7182189338658019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit avec impaye
0.5,-0.13528055342044581,-0.8666666666666667,0.5714285714285714,-0.23463785046728977,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.24525528179820524,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.40172008462284253,-0.12611565814266948,0.5714285714285716,0.0875793223735481,0.0,0.0,-0.2759991306787353,0.016231277596964824,0.42857142857142855,0.0,0.0,0.5297538852726622,0.9475652721687607,0.6257308179264468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3476610905307567,0.3148962863751328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3569727496656171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,credit bien rembourse
1.25,1.8962336664104535,0.13333333333333333,0.0,1.3852920560747666,0.0,0.0,0.0,0.0,1.2985704464822796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434810481158115,2.5917165881261055,0.0,2.464355957991613,0.0,0.0,2.110391260570856,-1.0878133295902779,0.2857142857142857,0.33333333333333326,1.0,-0.8876205051128657,0.36936863283536425,1.1751586372554508,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15175794759635106,0.3641690821945797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11542085857321513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
-0.5,-0.01037663335895465,0.6,0.5714285714285714,-0.16629672897196268,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.19139383002492052,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.05223490768998572,-0.06935049489611633,0.5714285714285716,-0.15615838497791956,0.0,0.0,2.1204190497864133,-0.5258525218129579,0.8571428571428571,1.3333333333333335,1.0,-1.2036847857188349,0.29421288147026003,-0.8574232116108677,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870870418539503,0.2004518595698334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5940904217553591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
-0.6666666666666666,-0.27747886241352804,0.4666666666666667,0.0,-0.20050233644859813,0.0,0.0,0.0,-1.9825411154020654e-16,-0.15953731324961018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12032611003527649,-0.14533068350179815,0.0,-0.29883351269776476,0.0,0.0,0.1509259580607846,0.18068458866239795,0.5714285714285714,-0.3333333333333335,0.0,0.9666871226504393,1.5743297427364944,-0.700772858848223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5335392014118825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6771291356132217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit bien rembourse
0.5,-0.36049192928516527,0.13333333333333333,0.5714285714285714,-0.35786214953271034,0.5714285714285716,0.5714285714285716,0.0,0.5714285714285714,-0.3423716225340355,0.0,0.0,0.0,0.0,0.5714285714285718,0.0,0.5714285714285716,0.0,0.0,0.0,-0.34649523804651183,-0.2065745330667098,0.5714285714285716,-0.08639180613797451,0.0,0.0,0.2854252084960559,-1.2864462936236478,0.14285714285714285,0.6666666666666665,1.0,0.23697823203943721,-0.529235811502324,0.7776763865896102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15291269046824973,-0.7870793815563504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7182189338658019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,credit avec impaye
